date,strategy,family,method,n_selected_factors,mp_lower_edge,mp_upper_edge,top_eigenvalue,avg_abs_zscore,n_active_positions
2019-11-15,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.423772344829217,0.5837375238458028,24
2019-11-15,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.423772344829217,0.5837375238458028,24
2019-11-15,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.423772344829217,0.9364628308790434,24
2019-11-15,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.423772344829217,0.9364628308790434,24
2019-11-18,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.543426793541458,24
2019-11-18,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.40926460743071,0.937596287089753,24
2019-11-18,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.40926460743071,0.937596287089753,24
2019-11-18,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.40926460743071,0.8196060515357096,24
2019-11-18,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.40926460743071,0.8196060515357096,24
2019-11-19,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8165348961425977,24
2019-11-19,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.481148735396012,0.9277014094105308,24
2019-11-19,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.481148735396012,0.9277014094105308,24
2019-11-19,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.481148735396012,0.8633832252640904,24
2019-11-19,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.481148735396012,0.8633832252640904,24
2019-11-20,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7020936581777114,24
2019-11-20,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.347433186251829,1.0963022118363972,24
2019-11-20,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.347433186251829,1.0963022118363972,24
2019-11-20,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.347433186251829,0.7979594042816491,24
2019-11-20,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.347433186251829,0.7979594042816491,24
2019-11-21,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7856316273588083,24
2019-11-21,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.3957401685968,0.9733580716187514,24
2019-11-21,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.3957401685968,0.9733580716187514,24
2019-11-21,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.3957401685968,0.8965366126472829,24
2019-11-21,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.3957401685968,0.8965366126472829,24
2019-11-22,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8973331458091192,24
2019-11-22,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.82918129722729,0.9502851273465337,24
2019-11-22,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.82918129722729,0.9502851273465337,24
2019-11-22,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.82918129722729,0.8046795561575167,24
2019-11-22,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.82918129722729,0.8046795561575167,24
2019-11-25,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9236355268494436,24
2019-11-25,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.823564984049744,1.1592391716843442,24
2019-11-25,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.823564984049744,1.1592391716843442,24
2019-11-25,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.823564984049744,0.8785220176527625,24
2019-11-25,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.823564984049744,0.8785220176527625,24
2019-11-26,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.1254793631585358,24
2019-11-26,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.063838057185189,0.488271913989474,24
2019-11-26,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.063838057185189,0.488271913989474,24
2019-11-26,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.063838057185189,1.0195820111310567,24
2019-11-26,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.063838057185189,1.0195820111310567,24
2019-11-27,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.84107901408396,24
2019-11-27,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.98896191710712,0.9375272999815548,24
2019-11-27,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.98896191710712,0.9375272999815548,24
2019-11-27,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.98896191710712,0.8234219444760883,24
2019-11-27,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.98896191710712,0.8234219444760883,24
2019-11-28,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.0024446333080657,24
2019-11-28,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.9585157073683,0.8871046230945137,24
2019-11-28,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.9585157073683,0.8871046230945137,24
2019-11-28,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.9585157073683,0.8723001034782026,24
2019-11-28,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.9585157073683,0.8723001034782026,24
2019-11-29,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6271532053145938,24
2019-11-29,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.076727502352236,0.8577415720716767,24
2019-11-29,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.076727502352236,0.8577415720716767,24
2019-11-29,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.076727502352236,0.681354359205295,24
2019-11-29,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.076727502352236,0.681354359205295,24
2019-12-02,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.785134367892726,24
2019-12-02,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.658858964071928,0.5831773751337808,24
2019-12-02,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.658858964071928,0.5831773751337808,24
2019-12-02,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.658858964071928,0.8167406553832364,24
2019-12-02,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.658858964071928,0.8167406553832364,24
2019-12-03,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7166363632310228,24
2019-12-03,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.391438466080757,0.7242366752434116,24
2019-12-03,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.391438466080757,0.7242366752434116,24
2019-12-03,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.391438466080757,0.7349878618754956,24
2019-12-03,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.391438466080757,0.7349878618754956,24
2019-12-04,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6598691949665095,24
2019-12-04,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.509942182504062,1.1108377121402555,24
2019-12-04,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.509942182504062,1.1108377121402555,24
2019-12-04,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.509942182504062,0.679069757635999,24
2019-12-04,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.509942182504062,0.679069757635999,24
2019-12-05,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8016283918541891,24
2019-12-05,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.551463241203948,0.9288231339323922,24
2019-12-05,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.551463241203948,0.9288231339323922,24
2019-12-05,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.551463241203948,0.8638635280985126,24
2019-12-05,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.551463241203948,0.8638635280985126,24
2019-12-06,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.738007706083299,24
2019-12-06,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.584307376048892,0.6800468672463582,24
2019-12-06,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.584307376048892,0.6800468672463582,24
2019-12-06,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.584307376048892,0.6446070529707512,24
2019-12-06,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.584307376048892,0.6446070529707512,24
2019-12-09,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6901932368120761,24
2019-12-09,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.693148353196703,0.6905335997115083,24
2019-12-09,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.693148353196703,0.6905335997115083,24
2019-12-09,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.693148353196703,0.664214746140046,24
2019-12-09,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.693148353196703,0.664214746140046,24
2019-12-10,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.0130979134256886,24
2019-12-10,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.555826735709369,0.915502920069167,24
2019-12-10,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.555826735709369,0.915502920069167,24
2019-12-10,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.555826735709369,1.0818784524197256,24
2019-12-10,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.555826735709369,1.0818784524197256,24
2019-12-11,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7866388664730483,24
2019-12-11,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.415498360355475,0.8772810865046191,24
2019-12-11,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.415498360355475,0.8772810865046191,24
2019-12-11,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.415498360355475,0.8432779159144363,24
2019-12-11,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.415498360355475,0.8432779159144363,24
2019-12-12,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.1750530838107056,24
2019-12-12,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.574329461411617,1.0304903667804055,24
2019-12-12,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.574329461411617,1.0304903667804055,24
2019-12-12,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.574329461411617,1.0670188707600377,24
2019-12-12,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.574329461411617,1.0670188707600377,24
2019-12-13,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7689528364646984,24
2019-12-13,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.56119027903677,1.0886884332300468,24
2019-12-13,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.56119027903677,1.0886884332300468,24
2019-12-13,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.56119027903677,0.7453401920240962,24
2019-12-13,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.56119027903677,0.7453401920240962,24
2019-12-16,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8976749309055286,24
2019-12-16,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.618143877288253,1.094031539105231,24
2019-12-16,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.618143877288253,1.094031539105231,24
2019-12-16,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.618143877288253,0.84629635696176,24
2019-12-16,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.618143877288253,0.84629635696176,24
2019-12-17,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8303672300544068,24
2019-12-17,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.583893108949292,0.897367146267675,24
2019-12-17,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.583893108949292,0.897367146267675,24
2019-12-17,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.583893108949292,0.818817743717504,24
2019-12-17,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.583893108949292,0.818817743717504,24
2019-12-18,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7246192574471682,24
2019-12-18,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.638554855772469,0.6625764660205179,24
2019-12-18,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.638554855772469,0.6625764660205179,24
2019-12-18,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.638554855772469,0.7758273508844656,24
2019-12-18,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.638554855772469,0.7758273508844656,24
2019-12-19,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9359207301145415,24
2019-12-19,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.518094310562915,1.0666069100004747,24
2019-12-19,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.518094310562915,1.0666069100004747,24
2019-12-19,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.518094310562915,0.9166955502904143,24
2019-12-19,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.518094310562915,0.9166955502904143,24
2019-12-20,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8149319498626658,24
2019-12-20,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.368776201922055,0.9461887466520787,24
2019-12-20,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.368776201922055,0.9461887466520787,24
2019-12-20,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.368776201922055,0.8330344717244061,24
2019-12-20,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.368776201922055,0.8330344717244061,24
2019-12-23,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8203029554650375,24
2019-12-23,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.448909988089927,0.6082891084756222,24
2019-12-23,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.448909988089927,0.6082891084756222,24
2019-12-23,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.448909988089927,0.7970187968822303,24
2019-12-23,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.448909988089927,0.7970187968822303,24
2019-12-24,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.704390559270785,24
2019-12-24,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.40163809325995,0.8691508763079497,24
2019-12-24,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.40163809325995,0.8691508763079497,24
2019-12-24,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.40163809325995,0.7465484099347713,24
2019-12-24,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.40163809325995,0.7465484099347713,24
2019-12-25,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8930041156388877,24
2019-12-25,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.542951056269631,0.9578662739482272,24
2019-12-25,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.542951056269631,0.9578662739482272,24
2019-12-25,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.542951056269631,0.9119865579933867,24
2019-12-25,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.542951056269631,0.9119865579933867,24
2019-12-26,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6937812815656862,24
2019-12-26,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.125657619355193,0.5746079439161432,24
2019-12-26,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.125657619355193,0.5746079439161432,24
2019-12-26,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.125657619355193,0.7295832361327989,24
2019-12-26,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.125657619355193,0.7295832361327989,24
2019-12-27,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6205747105822726,24
2019-12-27,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.195026905376386,0.7257325550826351,24
2019-12-27,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.195026905376386,0.7257325550826351,24
2019-12-27,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.195026905376386,0.6498446155138218,24
2019-12-27,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.195026905376386,0.6498446155138218,24
2019-12-30,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5348943749376233,24
2019-12-30,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.979918757477645,0.7879610210013892,24
2019-12-30,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.979918757477645,0.7879610210013892,24
2019-12-30,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.979918757477645,0.6944536080309254,24
2019-12-30,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.979918757477645,0.6944536080309254,24
2019-12-31,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7396386685094466,24
2019-12-31,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.17295870377673,0.7395084619745699,24
2019-12-31,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.17295870377673,0.7395084619745699,24
2019-12-31,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.17295870377673,0.7243830609865928,24
2019-12-31,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.17295870377673,0.7243830609865928,24
2020-01-01,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6039672164067952,24
2020-01-01,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.041768749432457,0.5645831030764977,24
2020-01-01,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.041768749432457,0.5645831030764977,24
2020-01-01,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.041768749432457,0.614651911199464,24
2020-01-01,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.041768749432457,0.614651911199464,24
2020-01-02,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9579827083328466,24
2020-01-02,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.03550778578712,0.7771253628977997,24
2020-01-02,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.03550778578712,0.7771253628977997,24
2020-01-02,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.03550778578712,0.8810572259799866,24
2020-01-02,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,12.03550778578712,0.8810572259799866,24
2020-01-03,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7982302508120291,24
2020-01-03,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.91826092988222,0.5683160467775462,24
2020-01-03,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.91826092988222,0.5683160467775462,24
2020-01-03,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.91826092988222,0.8478874562799442,24
2020-01-03,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.91826092988222,0.8478874562799442,24
2020-01-06,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7643886412418053,24
2020-01-06,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.623633971211685,0.7554969703844009,24
2020-01-06,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.623633971211685,0.7554969703844009,24
2020-01-06,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.623633971211685,0.7486941579295158,24
2020-01-06,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.623633971211685,0.7486941579295158,24
2020-01-07,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8531004139475953,24
2020-01-07,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.89186083018106,0.6031880221204696,24
2020-01-07,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.89186083018106,0.6031880221204696,24
2020-01-07,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.89186083018106,0.8018386343525842,24
2020-01-07,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.89186083018106,0.8018386343525842,24
2020-01-08,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7120774003329456,24
2020-01-08,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.973253114233314,0.6796616405332575,24
2020-01-08,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.973253114233314,0.6796616405332575,24
2020-01-08,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.973253114233314,0.6989096339266748,24
2020-01-08,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.973253114233314,0.6989096339266748,24
2020-01-09,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7424088966970194,24
2020-01-09,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.957176440535783,0.4722719787168221,24
2020-01-09,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.957176440535783,0.4722719787168221,24
2020-01-09,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.957176440535783,0.7693179392853975,24
2020-01-09,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.957176440535783,0.7693179392853975,24
2020-01-10,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6932599715584105,24
2020-01-10,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.880503577560638,0.5943662038845279,24
2020-01-10,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.880503577560638,0.5943662038845279,24
2020-01-10,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.880503577560638,0.7168195362947394,24
2020-01-10,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.880503577560638,0.7168195362947394,24
2020-01-13,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7094452033509738,24
2020-01-13,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.868382592700883,0.9924469084798364,24
2020-01-13,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.868382592700883,0.9924469084798364,24
2020-01-13,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.868382592700883,0.7998521174598224,24
2020-01-13,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.868382592700883,0.7998521174598224,24
2020-01-14,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7540316326056464,24
