date,ticker,sector,close,volume,benchmark_close
2021-04-12,COST,consumer,364.81,1836606.0,411.64
2021-04-12,CSCO,technology,51.57,16441730.0,411.64
2021-04-12,DIS,communication_services,186.49,6662530.0,411.64
2021-04-12,GOOGL,communication_services,112.231,25023660.0,411.64
2021-04-12,GS,financials,331.84,2318780.0,411.64
2021-04-12,HD,consumer,320.79,3556832.0,411.64
2021-04-12,HON,industrials,216.6916,2660068.0,411.64
2021-04-12,JNJ,healthcare,161.64,5023037.0,411.64
2021-04-12,JPM,financials,155.95,12273360.0,411.64
2021-04-12,MCD,consumer,230.96,2292729.0,411.64
2021-04-12,META,communication_services,311.54,10881940.0,411.64
2021-04-12,MRK,healthcare,73.5578,9513983.0,411.64
2021-04-12,MSFT,technology,255.91,27148670.0,411.64
2021-04-12,NFLX,communication_services,55.278,29440600.0,411.64
2021-04-12,ORCL,technology,76.12,10634900.0,411.64
2021-04-12,PFE,healthcare,36.97,29944900.0,411.64
2021-04-12,UNP,industrials,223.55,2286544.0,411.64
2021-04-12,UPS,industrials,178.58,3023973.0,411.64
2021-04-12,WMT,consumer,46.6,18723125.0,411.64
2021-04-13,AAPL,technology,134.43,91266550.0,412.86
2021-04-13,ABBV,healthcare,108.22,6165094.0,412.86
2021-04-13,BAC,financials,39.32,46770430.0,412.86
2021-04-13,BLK,financials,802.49,376348.0,412.86
2021-04-13,CAT,industrials,229.35,2286434.0,412.86
2021-04-13,COST,consumer,365.21,1796367.0,412.86
2021-04-13,CSCO,technology,51.66,13353170.0,412.86
2021-04-13,DIS,communication_services,185.49,6826463.0,412.86
2021-04-13,GOOGL,communication_services,112.7215,25681560.0,412.86
2021-04-13,GS,financials,327.68,3575907.0,412.86
2021-04-13,HD,consumer,320.4,3635055.0,412.86
2021-04-13,HON,industrials,217.0708,2750231.0,412.86
2021-04-13,JNJ,healthcare,159.48,18424080.0,412.86
2021-04-13,JPM,financials,154.09,16113560.0,412.86
2021-04-13,MCD,consumer,231.32,2571032.0,412.86
2021-04-13,META,communication_services,309.76,14036930.0,412.86
2021-04-13,MRK,healthcare,73.7604,8232240.0,412.86
2021-04-13,MSFT,technology,258.49,23837470.0,412.86
2021-04-13,NFLX,communication_services,55.373,27203440.0,412.86
2021-04-13,ORCL,technology,76.67,13142450.0,412.86
2021-04-13,PFE,healthcare,37.16,33967420.0,412.86
2021-04-13,UNP,industrials,221.99,1799251.0,412.86
2021-04-13,UPS,industrials,179.42,2465364.0,412.86
2021-04-13,WMT,consumer,46.4567,17397995.0,412.86
2021-04-14,AAPL,technology,132.03,87222780.0,411.45
2021-04-14,ABBV,healthcare,105.9,7766721.0,411.45
2021-04-14,BAC,financials,39.88,52023790.0,411.45
2021-04-14,BLK,financials,801.07,552913.0,411.45
2021-04-14,CAT,industrials,232.58,2491044.0,411.45
2021-04-14,COST,consumer,363.17,1509408.0,411.45
2021-04-14,CSCO,technology,51.37,15376590.0,411.45
2021-04-14,DIS,communication_services,187.46,9089939.0,411.45
2021-04-14,GOOGL,communication_services,112.0955,21002860.0,411.45
2021-04-14,GS,financials,335.35,9876753.0,411.45
2021-04-14,HD,consumer,320.02,3440628.0,411.45
2021-04-14,HON,industrials,217.431,2186537.0,411.45
2021-04-14,JNJ,healthcare,159.92,7718321.0,411.45
2021-04-14,JPM,financials,151.21,19939590.0,411.45
2021-04-14,MCD,consumer,230.31,2129184.0,411.45
2021-04-14,META,communication_services,302.82,17421390.0,411.45
2021-04-14,MRK,healthcare,73.7315,8030134.0,411.45
2021-04-14,MSFT,technology,255.59,23070940.0,411.45
2021-04-14,NFLX,communication_services,54.002,37402940.0,411.45
2021-04-14,ORCL,technology,76.82,12730820.0,411.45
2021-04-14,PFE,healthcare,37.17,23842890.0,411.45
2021-04-14,UNP,industrials,222.6,1515563.0,411.45
2021-04-14,UPS,industrials,176.21,2591884.0,411.45
2021-04-14,WMT,consumer,46.44,21924494.0,411.45
2021-04-15,AAPL,technology,134.5,89347100.0,415.87
2021-04-15,ABBV,healthcare,106.89,5730463.0,415.87
2021-04-15,BAC,financials,38.74,118128900.0,415.87
2021-04-15,BLK,financials,817.84,766869.0,415.87
2021-04-15,CAT,industrials,232.52,1860155.0,415.87
2021-04-15,COST,consumer,368.8,1850332.0,415.87
2021-04-15,CSCO,technology,51.64,17869820.0,415.87
2021-04-15,DIS,communication_services,185.93,7262535.0,415.87
2021-04-15,GOOGL,communication_services,114.2625,29174980.0,415.87
2021-04-15,GS,financials,338.55,4354775.0,415.87
2021-04-15,HD,consumer,322.74,3508216.0,415.87
2021-04-15,HON,industrials,217.867,2009592.0,415.87
2021-04-15,JNJ,healthcare,160.39,7524568.0,415.87
2021-04-15,JPM,financials,152.17,17694130.0,415.87
2021-04-15,MCD,consumer,231.28,2063107.0,415.87
2021-04-15,META,communication_services,307.82,14558270.0,415.87
2021-04-15,MRK,healthcare,73.9824,13875690.0,415.87
2021-04-15,MSFT,technology,259.5,25627480.0,415.87
2021-04-15,NFLX,communication_services,54.922,31390500.0,415.87
2021-04-15,ORCL,technology,78.29,13604190.0,415.87
2021-04-15,PFE,healthcare,37.6,24945790.0,415.87
2021-04-15,UNP,industrials,223.1,2008771.0,415.87
2021-04-15,UPS,industrials,179.64,3139333.0,415.87
2021-04-15,WMT,consumer,46.72,21710333.0,415.87
2021-04-16,AAPL,technology,134.16,84922390.0,417.26
2021-04-16,ABBV,healthcare,107.91,8207672.0,417.26
2021-04-16,BAC,financials,39.15,60633440.0,417.26
2021-04-16,BLK,financials,811.45,774777.0,417.26
2021-04-16,CAT,industrials,233.36,2128405.0,417.26
2021-04-16,COST,consumer,370.72,2249168.0,417.26
2021-04-16,CSCO,technology,52.8,28327910.0,417.26
2021-04-16,DIS,communication_services,187.26,9453501.0,417.26
2021-04-16,GOOGL,communication_services,114.1375,26282780.0,417.26
2021-04-16,GS,financials,342.31,4231858.0,417.26
2021-04-16,HD,consumer,328.08,6213121.0,417.26
2021-04-16,HON,industrials,220.0188,4098296.0,417.26
2021-04-16,JNJ,healthcare,162.24,9049432.0,417.26
2021-04-16,JPM,financials,153.3,13773410.0,417.26
2021-04-16,MCD,consumer,233.08,2694295.0,417.26
2021-04-16,META,communication_services,306.18,13059160.0,417.26
2021-04-16,MRK,healthcare,74.7641,11939690.0,417.26
2021-04-16,MSFT,technology,260.74,24878580.0,417.26
2021-04-16,NFLX,communication_services,54.654,32090750.0,417.26
2021-04-16,ORCL,technology,78.95,13334090.0,417.26
2021-04-16,PFE,healthcare,38.57,52829480.0,417.26
2021-04-16,UNP,industrials,222.71,2539879.0,417.26
2021-04-16,UPS,industrials,179.71,2820514.0,417.26
2021-04-16,WMT,consumer,46.87,26488386.0,417.26
2021-04-19,AAPL,technology,134.84,94264220.0,415.21
2021-04-19,ABBV,healthcare,108.61,4542929.0,415.21
2021-04-19,BAC,financials,39.17,42321110.0,415.21
2021-04-19,BLK,financials,811.09,491140.0,415.21
2021-04-19,CAT,industrials,232.39,1712648.0,415.21
2021-04-19,COST,consumer,369.55,1560002.0,415.21
2021-04-19,CSCO,technology,52.85,20245610.0,415.21
2021-04-19,DIS,communication_services,187.43,7625755.0,415.21
2021-04-19,GOOGL,communication_services,114.488,30289400.0,415.21
2021-04-19,GS,financials,343.09,3228160.0,415.21
2021-04-19,HD,consumer,326.85,4494282.0,415.21
2021-04-19,HON,industrials,218.9382,2904437.0,415.21
2021-04-19,JNJ,healthcare,162.69,8353528.0,415.21
2021-04-19,JPM,financials,152.65,11900220.0,415.21
2021-04-19,MCD,consumer,231.81,2254849.0,415.21
2021-04-19,META,communication_services,302.24,14553510.0,415.21
2021-04-19,MRK,healthcare,74.9475,8145884.0,415.21
2021-04-19,MSFT,technology,258.74,23209260.0,415.21
2021-04-19,NFLX,communication_services,55.444,42887150.0,415.21
2021-04-19,ORCL,technology,78.75,19967190.0,415.21
2021-04-19,PFE,healthcare,38.93,30905060.0,415.21
2021-04-19,UNP,industrials,223.47,1911154.0,415.21
2021-04-19,UPS,industrials,178.06,2614204.0,415.21
2021-04-19,WMT,consumer,46.57,19280975.0,415.21
2021-04-20,AAPL,technology,133.11,94812350.0,412.17
2021-04-20,ABBV,healthcare,109.03,5411835.0,412.17
2021-04-20,BAC,financials,38.08,50834130.0,412.17
2021-04-20,BLK,financials,804.96,525225.0,412.17
2021-04-20,CAT,industrials,227.63,2815782.0,412.17
2021-04-20,COST,consumer,371.73,2330659.0,412.17
2021-04-20,CSCO,technology,51.79,21257480.0,412.17
2021-04-20,DIS,communication_services,182.79,10765800.0,412.17
2021-04-20,GOOGL,communication_services,113.9505,22288320.0,412.17
2021-04-20,GS,financials,331.88,3662274.0,412.17
2021-04-20,HD,consumer,323.96,4462880.0,412.17
2021-04-20,HON,industrials,215.4878,2050665.0,412.17
2021-04-20,JNJ,healthcare,166.48,14050660.0,412.17
2021-04-20,JPM,financials,149.27,13716680.0,412.17
2021-04-20,MCD,consumer,233.01,1885666.0,412.17
2021-04-20,META,communication_services,302.65,16796440.0,412.17
2021-04-20,MRK,healthcare,75.8257,10505110.0,412.17
2021-04-20,MSFT,technology,258.26,19722880.0,412.17
2021-04-20,NFLX,communication_services,54.957,112576500.0,412.17
2021-04-20,ORCL,technology,79.24,12562250.0,412.17
2021-04-20,PFE,healthcare,39.03,26459370.0,412.17
2021-04-20,UNP,industrials,220.67,2766275.0,412.17
2021-04-20,UPS,industrials,179.69,2642546.0,412.17
2021-04-20,WMT,consumer,46.93,24451979.0,412.17
2021-04-21,AAPL,technology,133.5,68847140.0,416.07
2021-04-21,ABBV,healthcare,110.8,6181058.0,416.07
2021-04-21,BAC,financials,38.72,37851800.0,416.07
2021-04-21,BLK,financials,811.53,388511.0,416.07
2021-04-21,CAT,industrials,232.46,1977712.0,416.07
2021-04-21,COST,consumer,374.09,1532098.0,416.07
2021-04-21,CSCO,technology,51.93,14015530.0,416.07
2021-04-21,DIS,communication_services,183.11,8400197.0,416.07
2021-04-21,GOOGL,communication_services,113.9175,23204180.0,416.07
2021-04-21,GS,financials,335.27,2733251.0,416.07
2021-04-21,HD,consumer,325.95,3740101.0,416.07
2021-04-21,HON,industrials,218.4927,1722536.0,416.07
2021-04-21,JNJ,healthcare,166.59,6333210.0,416.07
2021-04-21,JPM,financials,150.54,12236670.0,416.07
2021-04-21,MCD,consumer,232.26,2065818.0,416.07
2021-04-21,META,communication_services,301.47,14863470.0,416.07
2021-04-21,MRK,healthcare,76.4626,11276010.0,416.07
2021-04-21,MSFT,technology,260.58,24030380.0,416.07
2021-04-21,NFLX,communication_services,50.89,228974500.0,416.07
2021-04-21,ORCL,technology,76.66,18672800.0,416.07
2021-04-21,PFE,healthcare,39.53,29364990.0,416.07
2021-04-21,UNP,industrials,223.43,3470155.0,416.07
2021-04-21,UPS,industrials,178.57,3204429.0,416.07
2021-04-21,WMT,consumer,47.0667,17335091.0,416.07
2021-04-22,AAPL,technology,131.94,84566460.0,412.27
2021-04-22,ABBV,healthcare,110.05,5045956.0,412.27
2021-04-22,BAC,financials,38.36,48093370.0,412.27
2021-04-22,BLK,financials,795.32,520052.0,412.27
2021-04-22,CAT,industrials,228.89,2410653.0,412.27
2021-04-22,COST,consumer,371.26,2138003.0,412.27
2021-04-22,CSCO,technology,51.5,15564760.0,412.27
2021-04-22,DIS,communication_services,182.76,7378274.0,412.27
2021-04-22,GOOGL,communication_services,112.626,24145520.0,412.27
2021-04-22,GS,financials,330.85,2165200.0,412.27
2021-04-22,HD,consumer,321.46,4874998.0,412.27
2021-04-22,HON,industrials,217.3173,2516155.0,412.27
2021-04-22,JNJ,healthcare,165.18,7232981.0,412.27
2021-04-22,JPM,financials,147.37,15256120.0,412.27
2021-04-22,MCD,consumer,232.96,1839671.0,412.27
2021-04-22,META,communication_services,296.52,16375350.0,412.27
2021-04-22,MRK,healthcare,75.237,12720330.0,412.27
2021-04-22,MSFT,technology,257.17,25606150.0,412.27
2021-04-22,NFLX,communication_services,50.878,90610620.0,412.27
2021-04-22,ORCL,technology,74.87,16769290.0,412.27
2021-04-22,PFE,healthcare,38.64,33373610.0,412.27
2021-04-22,UNP,industrials,217.98,4831739.0,412.27
2021-04-22,UPS,industrials,177.51,3077884.0,412.27
2021-04-22,WMT,consumer,46.5567,19705115.0,412.27
2021-04-23,AAPL,technology,134.32,78756780.0,416.74
2021-04-23,ABBV,healthcare,111.38,4611077.0,416.74
2021-04-23,BAC,financials,39.18,48688100.0,416.74
2021-04-23,BLK,financials,813.17,489778.0,416.74
2021-04-23,CAT,industrials,230.11,3461030.0,416.74
2021-04-23,COST,consumer,373.28,1404929.0,416.74
2021-04-23,CSCO,technology,51.91,14017740.0,416.74
2021-04-23,DIS,communication_services,183.02,6078995.0,416.74
2021-04-23,GOOGL,communication_services,114.9965,29111080.0,416.74
2021-04-23,GS,financials,339.35,2165370.0,416.74
2021-04-23,HD,consumer,323.89,3407497.0,416.74
2021-04-23,HON,industrials,212.8052,5312728.0,416.74
2021-04-23,JNJ,healthcare,165.52,6033245.0,416.74
2021-04-23,JPM,financials,150.19,14043090.0,416.74
2021-04-23,MCD,consumer,234.58,2137862.0,416.74
2021-04-23,META,communication_services,301.13,17559500.0,416.74
2021-04-23,MRK,healthcare,75.1598,8205628.0,416.74
2021-04-23,MSFT,technology,261.15,21499290.0,416.74
2021-04-23,NFLX,communication_services,50.555,73146590.0,416.74
2021-04-23,ORCL,technology,74.97,10665760.0,416.74
2021-04-23,PFE,healthcare,38.66,24389820.0,416.74
2021-04-23,UNP,industrials,223.54,2975652.0,416.74
2021-04-23,UPS,industrials,178.96,2407147.0,416.74
2021-04-23,WMT,consumer,46.6333,22983998.0,416.74
2021-04-26,AAPL,technology,134.72,66905070.0,417.61
2021-04-26,ABBV,healthcare,111.39,5202284.0,417.61
2021-04-26,BAC,financials,39.41,34699770.0,417.61
2021-04-26,BLK,financials,818.32,478233.0,417.61
2021-04-26,CAT,industrials,230.56,1864837.0,417.61
2021-04-26,COST,consumer,368.52,2059737.0,417.61
2021-04-26,CSCO,technology,51.64,13778190.0,417.61
2021-04-26,DIS,communication_services,184.27,6178311.0,417.61
2021-04-26,GOOGL,communication_services,115.4965,32037840.0,417.61
2021-04-26,GS,financials,343.52,2171458.0,417.61
2021-04-26,HD,consumer,319.99,2848501.0,417.61
2021-04-26,HON,industrials,209.9804,3611352.0,417.61
2021-04-26,JNJ,healthcare,164.12,6027788.0,417.61
2021-04-26,JPM,financials,150.56,10799070.0,417.61
2021-04-26,MCD,consumer,232.31,2490387.0,417.61
2021-04-26,META,communication_services,303.04,16172590.0,417.61
2021-04-26,MRK,healthcare,74.822,7475389.0,417.61
2021-04-26,MSFT,technology,261.55,19763350.0,417.61
2021-04-26,NFLX,communication_services,51.03,43888390.0,417.61
2021-04-26,ORCL,technology,74.5,9402153.0,417.61
2021-04-26,PFE,healthcare,38.68,19773360.0,417.61
2021-04-26,UNP,industrials,224.59,2767585.0,417.61
2021-04-26,UPS,industrials,175.81,3972927.0,417.61
2021-04-26,WMT,consumer,45.97,22846235.0,417.61
2021-04-27,AAPL,technology,134.39,66015800.0,417.52
2021-04-27,ABBV,healthcare,111.44,3522943.0,417.52
2021-04-27,BAC,financials,39.88,34304850.0,417.52
2021-04-27,BLK,financials,820.51,328253.0,417.52
2021-04-27,CAT,industrials,230.34,1959291.0,417.52
2021-04-27,COST,consumer,370.21,1875871.0,417.52
2021-04-27,CSCO,technology,51.37,13600990.0,417.52
2021-04-27,DIS,communication_services,184.64,4869989.0,417.52
2021-04-27,GOOGL,communication_services,114.549,44385600.0,417.52
2021-04-27,GS,financials,346.63,2088604.0,417.52
2021-04-27,HD,consumer,320.59,3335793.0,417.52
2021-04-27,HON,industrials,211.317,2786525.0,417.52
2021-04-27,JNJ,healthcare,163.18,6217651.0,417.52
2021-04-27,JPM,financials,151.25,12821180.0,417.52
2021-04-27,MCD,consumer,234.98,2623876.0,417.52
2021-04-27,META,communication_services,303.57,15309260.0,417.52
2021-04-27,MRK,healthcare,74.658,8679155.0,417.52
2021-04-27,MSFT,technology,261.97,31014210.0,417.52
2021-04-27,NFLX,communication_services,50.555,37613270.0,417.52
2021-04-27,ORCL,technology,75.22,9300188.0,417.52
2021-04-27,PFE,healthcare,38.45,19061460.0,417.52
2021-04-27,UNP,industrials,225.73,2239646.0,417.52
2021-04-27,UPS,industrials,194.13,14666540.0,417.52
2021-04-27,WMT,consumer,46.1267,16151441.0,417.52
2021-04-28,AAPL,technology,133.58,107760100.0,417.4
2021-04-28,ABBV,healthcare,111.93,5115980.0,417.4
2021-04-28,BAC,financials,40.03,34084390.0,417.4
2021-04-28,BLK,financials,816.28,335320.0,417.4
2021-04-28,CAT,industrials,232.3,2965333.0,417.4
2021-04-28,COST,consumer,369.59,1305602.0,417.4
2021-04-28,CSCO,technology,51.11,14984040.0,417.4
2021-04-28,DIS,communication_services,183.39,5199290.0,417.4
2021-04-28,GOOGL,communication_services,117.952,81106800.0,417.4
2021-04-28,GS,financials,348.11,2140875.0,417.4
2021-04-28,HD,consumer,319.71,2713438.0,417.4
2021-04-28,HON,industrials,211.2601,2168054.0,417.4
2021-04-28,JNJ,healthcare,161.98,7448016.0,417.4
2021-04-28,JPM,financials,152.23,8943653.0,417.4
2021-04-28,MCD,consumer,232.41,2776969.0,417.4
2021-04-28,META,communication_services,307.1,33907210.0,417.4
2021-04-28,MRK,healthcare,74.3974,11095790.0,417.4
2021-04-28,MSFT,technology,254.56,46903120.0,417.4
2021-04-28,NFLX,communication_services,50.652,31929830.0,417.4
2021-04-28,ORCL,technology,74.77,6107809.0,417.4
2021-04-28,PFE,healthcare,38.81,21963320.0,417.4
2021-04-28,UNP,industrials,226.19,2172903.0,417.4
2021-04-28,UPS,industrials,198.37,6308777.0,417.4
2021-04-28,WMT,consumer,45.9633,14286589.0,417.4
2021-04-29,AAPL,technology,133.48,151101000.0,420.06
2021-04-29,ABBV,healthcare,110.89,6766679.0,420.06
2021-04-29,BAC,financials,41.11,44008650.0,420.06
2021-04-29,BLK,financials,827.32,455352.0,420.06
2021-04-29,CAT,industrials,227.47,5442416.0,420.06
2021-04-29,COST,consumer,373.54,1848301.0,420.06
2021-04-29,CSCO,technology,51.46,13916580.0,420.06
2021-04-29,DIS,communication_services,185.33,5958302.0,420.06
2021-04-29,GOOGL,communication_services,119.638,41233080.0,420.06
2021-04-29,GS,financials,352.97,2584423.0,420.06
2021-04-29,HD,consumer,325.34,3261852.0,420.06
2021-04-29,HON,industrials,212.2365,1789938.0,420.06
2021-04-29,JNJ,healthcare,164.2,6394287.0,420.06
2021-04-29,JPM,financials,155.19,12976870.0,420.06
2021-04-29,MCD,consumer,235.21,3146671.0,420.06
2021-04-29,META,communication_services,329.51,56526770.0,420.06
2021-04-29,MRK,healthcare,71.1065,29201070.0,420.06
2021-04-29,MSFT,technology,252.51,40589020.0,420.06
2021-04-29,NFLX,communication_services,50.9,51277920.0,420.06
2021-04-29,ORCL,technology,75.87,7940387.0,420.06
2021-04-29,PFE,healthcare,38.6,23569410.0,420.06
2021-04-29,UNP,industrials,224.48,2239688.0,420.06
2021-04-29,UPS,industrials,203.72,6949965.0,420.06
2021-04-29,WMT,consumer,46.5433,19595960.0,420.06
2021-04-30,AAPL,technology,131.46,109839500.0,417.3
2021-04-30,ABBV,healthcare,111.5,10575430.0,417.3
2021-04-30,BAC,financials,40.53,39203390.0,417.3
2021-04-30,BLK,financials,819.3,451357.0,417.3
2021-04-30,CAT,industrials,228.11,3953489.0,417.3
2021-04-30,COST,consumer,372.09,2118990.0,417.3
2021-04-30,CSCO,technology,50.91,19930550.0,417.3
2021-04-30,DIS,communication_services,186.02,7866277.0,417.3
2021-04-30,GOOGL,communication_services,117.675,44856760.0,417.3
2021-04-30,GS,financials,348.45,2101069.0,417.3
2021-04-30,HD,consumer,323.67,3118747.0,417.3
2021-04-30,HON,industrials,211.4213,2216986.0,417.3
2021-04-30,JNJ,healthcare,162.73,9079081.0,417.3
2021-04-30,JPM,financials,153.81,11705070.0,417.3
2021-04-30,MCD,consumer,236.08,2640589.0,417.3
2021-04-30,META,communication_services,325.08,26332420.0,417.3
2021-04-30,MRK,healthcare,71.8978,17225330.0,417.3
2021-04-30,MSFT,technology,252.18,30945100.0,417.3
2021-04-30,NFLX,communication_services,51.347,44132420.0,417.3
2021-04-30,ORCL,technology,75.79,7825321.0,417.3
2021-04-30,PFE,healthcare,38.65,28413180.0,417.3
2021-04-30,UNP,industrials,222.09,3674703.0,417.3
2021-04-30,UPS,industrials,203.86,5931466.0,417.3
2021-04-30,WMT,consumer,46.6367,19680023.0,417.3
2021-05-03,AAPL,technology,132.54,75135100.0,418.2
2021-05-03,ABBV,healthcare,114.68,9138220.0,418.2
2021-05-03,BAC,financials,40.56,41940540.0,418.2
2021-05-03,BLK,financials,825.62,490077.0,418.2
2021-05-03,CAT,industrials,228.17,3182883.0,418.2
2021-05-03,COST,consumer,379.32,2685849.0,418.2
2021-05-03,CSCO,technology,51.17,13465910.0,418.2
2021-05-03,DIS,communication_services,185.51,7542779.0,418.2
2021-05-03,GOOGL,communication_services,117.154,28242780.0,418.2
2021-05-03,GS,financials,350.16,1871653.0,418.2
2021-05-03,HD,consumer,330.27,3683678.0,418.2
2021-05-03,HON,industrials,211.5729,2218729.0,418.2
2021-05-03,JNJ,healthcare,165.21,6594230.0,418.2
2021-05-03,JPM,financials,153.36,11801110.0,418.2
2021-05-03,MCD,consumer,235.56,2458195.0,418.2
2021-05-03,META,communication_services,322.58,18719460.0,418.2
2021-05-03,MRK,healthcare,73.3262,11968800.0,418.2
2021-05-03,MSFT,technology,251.86,19626570.0,418.2
2021-05-03,NFLX,communication_services,50.911,40918950.0,418.2
2021-05-03,ORCL,technology,77.33,15319640.0,418.2
2021-05-03,PFE,healthcare,39.83,46638580.0,418.2
2021-05-03,UNP,industrials,223.74,2771441.0,418.2
2021-05-03,UPS,industrials,212.2,7286058.0,418.2
2021-05-03,WMT,consumer,47.3733,27139608.0,418.2
2021-05-04,AAPL,technology,127.85,137564700.0,415.62
2021-05-04,ABBV,healthcare,113.9,8151372.0,415.62
2021-05-04,BAC,financials,41.0,53879990.0,415.62
2021-05-04,BLK,financials,836.43,557943.0,415.62
2021-05-04,CAT,industrials,233.41,4040671.0,415.62
2021-05-04,COST,consumer,375.29,2133796.0,415.62
2021-05-04,CSCO,technology,50.71,18164790.0,415.62
2021-05-04,DIS,communication_services,184.25,7069321.0,415.62
2021-05-04,GOOGL,communication_services,115.3415,44818640.0,415.62
2021-05-04,GS,financials,349.84,2831390.0,415.62
2021-05-04,HD,consumer,332.77,3954400.0,415.62
2021-05-04,HON,industrials,213.6868,2826960.0,415.62
2021-05-04,JNJ,healthcare,167.77,10179540.0,415.62
2021-05-04,JPM,financials,155.48,12977670.0,415.62
2021-05-04,MCD,consumer,233.86,2529912.0,415.62
2021-05-04,META,communication_services,318.36,24032560.0,415.62
2021-05-04,MRK,healthcare,73.3358,9941398.0,415.62
2021-05-04,MSFT,technology,247.79,32756050.0,415.62
2021-05-04,NFLX,communication_services,50.318,43495020.0,415.62
2021-05-04,ORCL,technology,78.53,15316550.0,415.62
2021-05-04,PFE,healthcare,39.95,52802170.0,415.62
2021-05-04,UNP,industrials,225.67,2781620.0,415.62
2021-05-04,UPS,industrials,214.31,5775366.0,415.62
2021-05-04,WMT,consumer,46.9067,19084073.0,415.62
2021-05-05,AAPL,technology,128.1,84000900.0,415.75
2021-05-05,ABBV,healthcare,115.78,5388097.0,415.75
2021-05-05,BAC,financials,41.39,23266920.0,415.75
2021-05-05,BLK,financials,851.01,441074.0,415.75
2021-05-05,CAT,industrials,237.88,2419843.0,415.75
2021-05-05,COST,consumer,372.5,1905324.0,415.75
2021-05-05,CSCO,technology,51.13,16205350.0,415.75
2021-05-05,DIS,communication_services,181.51,4056789.0,415.75
2021-05-05,GOOGL,communication_services,115.7385,26636180.0,415.75
2021-05-05,GS,financials,357.62,2098548.0,415.75
2021-05-05,HD,consumer,332.05,2014958.0,415.75
2021-05-05,HON,industrials,214.4072,1580762.0,415.75
2021-05-05,JNJ,healthcare,167.07,5134587.0,415.75
2021-05-05,JPM,financials,157.52,6938197.0,415.75
2021-05-05,MCD,consumer,235.04,1524055.0,415.75
2021-05-05,META,communication_services,315.02,15577610.0,415.75
2021-05-05,MRK,healthcare,74.9861,12167090.0,415.75
2021-05-05,MSFT,technology,246.47,21901330.0,415.75
2021-05-05,NFLX,communication_services,49.608,31293660.0,415.75
2021-05-05,ORCL,technology,79.19,8720347.0,415.75
2021-05-05,PFE,healthcare,39.97,54348360.0,415.75
2021-05-05,UNP,industrials,223.56,1796497.0,415.75
2021-05-05,UPS,industrials,214.52,2744347.0,415.75
2021-05-05,WMT,consumer,46.8667,11895556.0,415.75
2021-05-06,AAPL,technology,129.74,78128330.0,419.07
2021-05-06,ABBV,healthcare,116.08,5803752.0,419.07
2021-05-06,BAC,financials,42.01,39044360.0,419.07
2021-05-06,BLK,financials,867.1,666588.0,419.07
2021-05-06,CAT,industrials,237.07,4526952.0,419.07
2021-05-06,COST,consumer,382.76,2641378.0,419.07
2021-05-06,CSCO,technology,52.44,27106820.0,419.07
2021-05-06,DIS,communication_services,181.79,6944863.0,419.07
2021-05-06,GOOGL,communication_services,116.8675,25190460.0,419.07
2021-05-06,GS,financials,365.97,3048665.0,419.07
2021-05-06,HD,consumer,337.58,3539581.0,419.07
2021-05-06,HON,industrials,216.7485,2053225.0,419.07
2021-05-06,JNJ,healthcare,167.74,5529946.0,419.07
2021-05-06,JPM,financials,160.69,13542410.0,419.07
2021-05-06,MCD,consumer,234.86,1832704.0,419.07
2021-05-06,META,communication_services,320.02,19012240.0,419.07
2021-05-06,MRK,healthcare,75.0633,12282050.0,419.07
2021-05-06,MSFT,technology,249.73,26491090.0,419.07
2021-05-06,NFLX,communication_services,49.955,37836980.0,419.07
2021-05-06,ORCL,technology,79.74,14089720.0,419.07
2021-05-06,PFE,healthcare,39.19,54944940.0,419.07
2021-05-06,UNP,industrials,227.21,1852159.0,419.07
2021-05-06,UPS,industrials,214.78,4470082.0,419.07
2021-05-06,WMT,consumer,47.0167,16301858.0,419.07
2021-05-07,AAPL,technology,130.21,78973270.0,422.12
2021-05-07,ABBV,healthcare,115.75,6808151.0,422.12
2021-05-07,BAC,financials,42.18,39249230.0,422.12
2021-05-07,BLK,financials,873.83,474203.0,422.12
2021-05-07,CAT,industrials,240.99,3327927.0,422.12
2021-05-07,COST,consumer,384.32,1817365.0,422.12
2021-05-07,CSCO,technology,53.43,24146010.0,422.12
2021-05-07,DIS,communication_services,184.84,6888401.0,422.12
2021-05-07,GOOGL,communication_services,117.5965,28897240.0,422.12
2021-05-07,GS,financials,370.89,3378112.0,422.12
2021-05-07,HD,consumer,339.25,2998274.0,422.12
2021-05-07,HON,industrials,216.8717,1957122.0,422.12
2021-05-07,JNJ,healthcare,168.5,5316209.0,422.12
2021-05-07,JPM,financials,161.24,14257830.0,422.12
2021-05-07,MCD,consumer,234.84,1406816.0,422.12
2021-05-07,META,communication_services,319.08,15916740.0,422.12
2021-05-07,MRK,healthcare,75.6713,11677010.0,422.12
2021-05-07,MSFT,technology,252.46,27032910.0,422.12
2021-05-07,NFLX,communication_services,50.384,31327860.0,422.12
2021-05-07,ORCL,technology,80.4,14073450.0,422.12
2021-05-07,PFE,healthcare,39.58,33807760.0,422.12
2021-05-07,UNP,industrials,229.48,2073712.0,422.12
2021-05-07,UPS,industrials,217.5,2644086.0,422.12
2021-05-07,WMT,consumer,46.7333,23408417.0,422.12
2021-05-10,AAPL,technology,126.85,88071230.0,417.94
2021-05-10,ABBV,healthcare,116.22,7093305.0,417.94
2021-05-10,BAC,financials,42.05,41271510.0,417.94
